Event,Entry
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-57-liddell-vs-couture-3,589
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-3,590
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-56-full-force,591
https://sports-statistics.com/ufc/ufc-fight-statistics/the-ultimate-fighter-team-hughes-vs-team-franklin-finale,592
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-55-fury,593
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-2,594
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-54-boiling-point,595
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-fight-night-1,596
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-53-heavy-hitters,597
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-52-couture-vs-liddell-2,598
https://sports-statistics.com/ufc/ufc-fight-statistics/the-ultimate-fighter-team-couture-vs-team-liddell-finale,599
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-51-super-saturday,600
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-50-the-war-of-03904,601
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-49-unfinished-business,602
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-48-payback,603
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-47-it039s-on,604
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-46-supernatural,605
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-45-revolution,606
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-44-undisputed,607
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-43-meltdown,608
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-42-sudden-impact,609
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-41-onslaught,610
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-40-vendetta,611
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-39-the-warriors-return,612
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-38-brawl-at-the-hall,613
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-375-as-real-as-it-gets,614
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-37-high-impact,615
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-36-worlds-collide,616
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-35-throwdown,617
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-34-high-voltage,618
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-33-victory-in-vegas,619
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-32-showdown-in-the-meadowlands,620
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-31-locked-and-loaded,621
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-30-battle-on-the-boardwalk,622
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-29-defense-of-the-belts,623
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-28-high-stakes,624
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-27-ultimate-bad-boyz,625
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-26-ultimate-field-of-dreams,626
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-25-ultimate-japan-3,627
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-24-first-defense,628
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-23-ultimate-japan-2,629
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-22-only-one-can-be-champion,630
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-21-return-of-the-champions,631
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-20-battle-for-the-gold,632
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-19-ultimate-young-guns,633
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-18-the-road-to-the-heavyweight-title,634
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc---ultimate-brazil,635
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-17-redemption,636
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-16-battle-in-the-bayou,637
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc---ultimate-japan,638
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-15-collision-course,639
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-14-showdown,640
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-13-the-ultimate-force,641
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-12-judgement-day,642
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc---ultimate-ultimate-03996,643
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-11-the-proving-ground,644
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-10-the-tournament,645
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-9-motor-city-madness,646
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-8-david-vs-goliath,647
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc---ultimate-ultimate-03995,648
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-7-the-brawl-in-buffalo,649
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-6-clash-of-the-titans,650
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-5-the-return-of-the-beast,651
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-4-revenge-of-the-warriors,652
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-3-the-american-dream,653
https://sports-statistics.com/ufc/ufc-fight-statistics/ufc-2-no-way-out,654
